subject,seizure_id,window,band,method,matrix_file,mean_connectivity,density,clustering_coefficient,global_efficiency,characteristic_path_length,small_worldness,modularity,mean_betweenness_centrality,assortativity,threshold_density,threshold_weight,negative_edge_fraction,n_zero_edges_after_cleaning,n_nodes,n_possible_edges,n_edges,is_connected,n_components,largest_component_size,n_random_graphs,random_seed,python_version,numpy_version,pandas_version,networkx_version
chb06,chb06_sz01,Baseline,alpha1,aec,chb06_sz01_Baseline_alpha1_aec.npy,0.5375471363702475,0.20346320346320346,0.28436013444767255,0.2655018858338149,2.9928330768617073,1.2787059593649919,0.273565085656237,0.03116883116883117,-0.030748360841059804,0.2,0.5874723159838562,0.0,0,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,alpha1,coherence,chb06_sz01_Baseline_alpha1_coherence.npy,0.4765784619263601,0.20346320346320346,0.27646965347916014,0.22977962366283342,3.7424848796129724,1.0658934682405217,0.25437177295711155,0.041341991341991347,0.3254475199116789,0.2,0.5297263206439664,0.0,0,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,alpha1,wpli,chb06_sz01_Baseline_alpha1_wpli.npy,0.495598791937108,0.20346320346320346,0.33250266181972277,0.3609373120938004,2.111599028563354,0.9607091058696243,0.1708898656564878,0.027705627705627702,-0.3754705525197325,0.2,0.770478576030712,0.0,1,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,alpha2,aec,chb06_sz01_Baseline_alpha2_aec.npy,0.4342530046002059,0.20346320346320346,0.26326046407662207,0.2170775657248782,4.100060781338245,1.013891036563067,0.25751869240938574,0.044372294372294376,0.11904761904761944,0.2,0.5008631843013198,0.0,0,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,alpha2,coherence,chb06_sz01_Baseline_alpha2_coherence.npy,0.45390491671223526,0.20346320346320346,0.26545009555442456,0.23854656391692053,4.706759132349563,1.0721673598229158,0.2878906556794624,0.06536796536796537,0.41543913285158396,0.2,0.4984703800619973,0.0,0,22,231,47,False,3,20,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,alpha2,wpli,chb06_sz01_Baseline_alpha2_wpli.npy,0.428731021720424,0.20346320346320346,0.20032216306022665,0.3349705457985663,2.8342700438058643,0.740031149180292,0.19408341046023941,0.044155844155844164,0.08022668909944256,0.2,0.6799801902342497,0.0,1,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,beta1,aec,chb06_sz01_Baseline_beta1_aec.npy,0.3151586857228172,0.20346320346320346,0.3570402241581542,0.1524784628844559,4.359129857729317,1.4773456080111447,0.32953094880243533,0.02727272727272728,0.5244519392917362,0.2,0.415654950688932,0.0,0,22,231,47,False,6,15,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,beta1,coherence,chb06_sz01_Baseline_beta1_coherence.npy,0.4151611580885441,0.20346320346320346,0.3327055857674459,0.1786761924772265,3.692959084487945,2.1724421895046175,0.38637439590805156,0.021212121212121213,0.253631688171073,0.2,0.44794654924295435,0.0,0,22,231,47,False,5,16,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,beta1,wpli,chb06_sz01_Baseline_beta1_wpli.npy,0.30517026764954874,0.20346320346320346,0.2571982972734719,0.29327785229503506,2.997288232593221,0.8882646464338763,0.16002124093658765,0.03528138528138528,-0.3919222482006157,0.2,0.49158851656377955,0.0,1,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,beta2,aec,chb06_sz01_Baseline_beta2_aec.npy,0.2223449983649719,0.20346320346320346,0.35079576226103293,0.1137028249059752,3.107072922377635,2.8625898848590525,0.41396714268177864,0.004761904761904762,0.4291617103862774,0.2,0.35699335415219646,0.017316017316017316,4,22,231,47,False,6,11,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb06,chb06_sz01,Baseline,beta2,coherence,chb06_sz01_Baseline_beta2_coherence.npy,0.3890535159171361,0.20346320346320346,0.34383846432022797,0.16763345475879657,4.969666379867257,2.0154503672373987,0.46287939392029986,0.03636363636363637,0.43072264506097124,0.2,0.4056040649893617,0.0,0,22,231,47,False,4,17,20,42,3.11.9,2.4.4,3.0.2,3.6.1
