subject,seizure_id,window,band,method,matrix_file,mean_connectivity,density,clustering_coefficient,global_efficiency,characteristic_path_length,small_worldness,modularity,mean_betweenness_centrality,assortativity,threshold_density,threshold_weight,negative_edge_fraction,n_zero_edges_after_cleaning,n_nodes,n_possible_edges,n_edges,is_connected,n_components,largest_component_size,n_random_graphs,random_seed,python_version,numpy_version,pandas_version,networkx_version
chb21,chb21_sz01,Baseline,alpha1,aec,chb21_sz01_Baseline_alpha1_aec.npy,0.4254673159939919,0.20346320346320346,0.38852503291175355,0.2674799794276933,4.875566873787184,3.0851496345226055,0.49074765331658377,0.07402597402597402,-0.25563122053431203,0.2,0.460185924396039,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,alpha1,coherence,chb21_sz01_Baseline_alpha1_coherence.npy,0.3963028540388069,0.20346320346320346,0.2934607163938292,0.242224070775749,4.605006434269756,2.5914936074981423,0.4622974737284614,0.05324675324675325,-0.16971514242878485,0.2,0.4122007344979625,0.0,0,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,alpha1,wpli,chb21_sz01_Baseline_alpha1_wpli.npy,0.13929844197160018,0.20346320346320346,0.17645087627556977,0.15922101316721285,6.287513417067643,0.9670933262552798,0.41322983937022095,0.04848484848484849,-0.37712307816147644,0.2,0.24448975131049902,0.0,1,22,231,47,False,3,20,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,alpha2,aec,chb21_sz01_Baseline_alpha2_aec.npy,0.3018002209213419,0.20346320346320346,0.30126972509028926,0.20009171341261262,7.054131706924751,2.0936280459069283,0.5434547173818023,0.09025974025974026,0.24331513369732755,0.2,0.32610647551561783,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,alpha2,coherence,chb21_sz01_Baseline_alpha2_coherence.npy,0.3902555838759105,0.20346320346320346,0.3527225713219454,0.22799232102542638,5.132062591217867,2.6839397689943993,0.47883401449126894,0.0606060606060606,-0.01903343263819955,0.2,0.4092330433206519,0.0,0,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,alpha2,wpli,chb21_sz01_Baseline_alpha2_wpli.npy,0.09903115045953848,0.20346320346320346,0.16972643964787648,0.1154278653844178,9.003336309510148,1.3477994213177598,0.3561149199787263,0.04891774891774892,-0.12851885924563075,0.2,0.1548303969090946,0.0,1,22,231,47,False,3,20,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,beta1,aec,chb21_sz01_Baseline_beta1_aec.npy,0.11189507237081604,0.20346320346320346,0.2917450048141932,0.08300925383221244,9.569359323000553,4.052850878958449,0.685311654217089,0.015584415584415588,0.5473897617840883,0.2,0.12268310865934869,0.021645021645021644,5,22,231,47,False,3,11,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,beta1,coherence,chb21_sz01_Baseline_beta1_coherence.npy,0.385167371610621,0.20346320346320346,0.4174759987746839,0.16894024449686393,5.725961187938831,3.082623040293071,0.6285654954154327,0.044588744588744594,0.3262104408980267,0.2,0.38745058660504,0.0,0,22,231,47,False,3,17,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,beta1,wpli,chb21_sz01_Baseline_beta1_wpli.npy,0.08508676085624635,0.20346320346320346,0.1705585939346572,0.10669748806315507,11.288745215849504,1.4522384393744188,0.4371464188430819,0.058008658008658016,-0.3184435669628156,0.2,0.13437476646701055,0.0,1,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,beta2,aec,chb21_sz01_Baseline_beta2_aec.npy,0.12164242995660939,0.20346320346320346,0.34584129198249824,0.10483121311347124,10.773298617085963,2.739524202406218,0.6815243815462673,0.03376623376623377,0.6743648960739039,0.2,0.14464004781292017,0.017316017316017316,4,22,231,47,False,3,14,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,beta2,coherence,chb21_sz01_Baseline_beta2_coherence.npy,0.3965736946064021,0.20346320346320346,0.48937993068591706,0.13955871743087608,4.172705998064696,4.373953908188052,0.6535430204942833,0.01298701298701299,0.8128555176336776,0.2,0.41329158024775764,0.0,0,22,231,47,False,4,11,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,beta2,wpli,chb21_sz01_Baseline_beta2_wpli.npy,0.10422840366140425,0.20346320346320346,0.1470167833376681,0.13192624542654904,10.749139206095322,1.186643040809952,0.36611119027622274,0.07445887445887446,-0.045610119047619184,0.2,0.14878620380698043,0.0,1,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,delta,aec,chb21_sz01_Baseline_delta_aec.npy,0.4541135303296662,0.20346320346320346,0.3401583861587788,0.2277040353966919,4.409998856434507,1.507268009690037,0.3773326358576611,0.05389610389610389,0.19476321318894435,0.2,0.5224069487356857,0.0,0,22,231,47,False,2,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,delta,coherence,chb21_sz01_Baseline_delta_coherence.npy,0.44524027883314243,0.20346320346320346,0.30950912616811715,0.21322978810409882,4.882925315283131,1.596887571814556,0.4020469499170626,0.05822510822510823,0.412934220251293,0.2,0.4909547792172971,0.0,0,22,231,47,False,2,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,delta,wpli,chb21_sz01_Baseline_delta_wpli.npy,0.10272366487289336,0.20346320346320346,0.15383724824440426,0.11044384798088219,11.276802821565408,1.1134261025046548,0.4067462152845793,0.06623376623376623,-0.10833333333333336,0.2,0.1650857686599364,0.0,1,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,theta,aec,chb21_sz01_Baseline_theta_aec.npy,0.2610512043999355,0.20346320346320346,0.20708846220157898,0.16516580024483488,6.21856592354886,1.531731333067458,0.40564333823709386,0.05367965367965368,0.4860467150730476,0.2,0.31549586196097834,0.0,0,22,231,47,False,2,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,theta,coherence,chb21_sz01_Baseline_theta_coherence.npy,0.4170558962407657,0.20346320346320346,0.26344738257016437,0.25171660302347487,5.607341153218276,1.3559808481000761,0.4015938317824711,0.09523809523809522,0.26821829855537765,0.2,0.4383266639875136,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,Baseline,theta,wpli,chb21_sz01_Baseline_theta_wpli.npy,0.1349953422914575,0.20346320346320346,0.15412067627369216,0.13738360978831154,7.998009691065923,0.5660221696932897,0.13795157024317256,0.05216450216450217,-0.34119621874724027,0.2,0.2025826231427512,0.0,1,22,231,47,False,3,20,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,alpha1,aec,chb21_sz01_T0_alpha1_aec.npy,0.44260053765808555,0.20346320346320346,0.37069881221447293,0.27396308979717854,4.804890742397709,2.1611011470529196,0.44270908390640584,0.0803030303030303,0.09596384275804042,0.2,0.4831454959060127,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,alpha1,coherence,chb21_sz01_T0_alpha1_coherence.npy,0.40243315260130075,0.20346320346320346,0.2946454496014327,0.23428065804126622,6.2461788412458485,1.744334472348566,0.47629207259956935,0.10303030303030303,0.05351579884290235,0.2,0.4262646184187167,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,alpha1,wpli,chb21_sz01_T0_alpha1_wpli.npy,0.10389962982757178,0.20346320346320346,0.16421246715164542,0.09850395555591773,9.34075094345185,1.2319645548340425,0.3616896715655145,0.0380952380952381,-0.17385237895911904,0.2,0.1439106267423476,0.0,1,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,alpha2,aec,chb21_sz01_T0_alpha2_aec.npy,0.287637794642644,0.20346320346320346,0.26561481351518745,0.20448198102762052,6.426167110681626,3.4007013725097583,0.5333013753685399,0.0735930735930736,-0.21519490851232972,0.2,0.3118879200859322,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,alpha2,coherence,chb21_sz01_T0_alpha2_coherence.npy,0.39185320538176927,0.20346320346320346,0.28479049756145564,0.23879100660071792,5.564604965140924,2.378060432875538,0.517341976582591,0.07965367965367966,-0.13526570048308897,0.2,0.4049886033821291,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,alpha2,wpli,chb21_sz01_T0_alpha2_wpli.npy,0.09717895799572536,0.20346320346320346,0.1700136790457338,0.10599813079138533,8.733630650990786,1.1049002658407299,0.33544888152995506,0.04004329004329005,-0.5656518922920337,0.2,0.16283788150175899,0.0,1,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,beta1,aec,chb21_sz01_T0_beta1_aec.npy,0.13539701493917386,0.20346320346320346,0.24510584510857647,0.1224740146803809,13.859699506105475,1.8899096900126398,0.6301996937052682,0.1145021645021645,0.06258596973864988,0.2,0.1621217565625905,0.017316017316017316,4,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,beta1,coherence,chb21_sz01_T0_beta1_coherence.npy,0.38924280454103005,0.20346320346320346,0.38462110351347767,0.15216786104531432,4.986628191483342,3.7174367518784246,0.5979999428702736,0.026190476190476195,0.2065373563218366,0.2,0.39208275053756036,0.0,0,22,231,47,False,3,14,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,beta1,wpli,chb21_sz01_T0_beta1_wpli.npy,0.08203349841859309,0.20346320346320346,0.20627904313058332,0.09841542522443787,10.348991946253468,1.457395325759805,0.392940089700477,0.046536796536796536,-0.3415308641975301,0.2,0.12685828268242105,0.0,1,22,231,47,False,3,20,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,beta2,aec,chb21_sz01_T0_beta2_aec.npy,0.12686625245553135,0.20346320346320346,0.31266658485754983,0.13540159281467246,12.365066423958712,2.284271434086219,0.6482135444975395,0.0932900432900433,0.28941684665227146,0.2,0.18179694842040356,0.06926406926406926,16,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,beta2,coherence,chb21_sz01_T0_beta2_coherence.npy,0.39413615680272696,0.20346320346320346,0.41580889211128746,0.15987487510503856,4.784240357920434,3.8854463011066662,0.6419066703970706,0.02727272727272727,0.19874383131449302,0.2,0.41650524132311006,0.0,0,22,231,47,False,3,14,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,beta2,wpli,chb21_sz01_T0_beta2_wpli.npy,0.09431848277466995,0.20346320346320346,0.21904604984086823,0.11555795881417091,11.090731342489605,1.4158901586866384,0.46981888129107807,0.06883116883116883,-0.24043019882544373,0.2,0.13205761040550967,0.0,1,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,delta,aec,chb21_sz01_T0_delta_aec.npy,0.4570397824543996,0.20346320346320346,0.3669651674193615,0.17972210156737767,2.2670123741897252,2.3876634133444234,0.35816879294104387,0.010173160173160174,0.6060627226374227,0.2,0.5710582940391287,0.0,0,22,231,47,False,4,12,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,delta,coherence,chb21_sz01_T0_delta_coherence.npy,0.46363819773506926,0.20346320346320346,0.325632464832387,0.177902225849834,2.348356421924097,2.2272491109326578,0.3751432484744456,0.010822510822510824,0.6193715581470685,0.2,0.5520433832025495,0.0,0,22,231,47,False,3,12,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,delta,wpli,chb21_sz01_T0_delta_wpli.npy,0.13786161549131426,0.20346320346320346,0.19286877899632351,0.12253530548626414,6.313689028075272,0.6949887621930633,0.142982741002107,0.027922077922077928,-0.24846867608708822,0.2,0.233796943786093,0.0,1,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,theta,aec,chb21_sz01_T0_theta_aec.npy,0.2610609817002835,0.20346320346320346,0.3005116897161697,0.14721569492703176,2.934464399706076,2.4489689033329847,0.35677953093625564,0.010173160173160174,0.5436589745294937,0.2,0.37536946191687126,0.0,0,22,231,47,False,3,12,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,theta,coherence,chb21_sz01_T0_theta_coherence.npy,0.42449231326058756,0.20346320346320346,0.3099816449118115,0.16264401841671602,2.7147064437008543,2.8837758017259114,0.39411008113725043,0.010606060606060607,0.6036056948313219,0.2,0.46822988067219595,0.0,0,22,231,47,False,3,12,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T0,theta,wpli,chb21_sz01_T0_theta_wpli.npy,0.09697688343852318,0.20346320346320346,0.18219414038690881,0.11670760759926889,11.008300985901522,1.0426501935167822,0.3102794474334728,0.06926406926406926,-0.24983915933948173,0.2,0.14987452767176188,0.0,1,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,alpha1,aec,chb21_sz01_T1_alpha1_aec.npy,0.4326763182671882,0.20346320346320346,0.27733077121699873,0.2754930854903678,4.507491015240776,2.3695501105593415,0.44209070389991745,0.06753246753246754,-0.2446406052963432,0.2,0.4654743893293014,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,alpha1,coherence,chb21_sz01_T1_alpha1_coherence.npy,0.3906808075390989,0.20346320346320346,0.3973402613878724,0.14149013998826507,3.324305186303577,3.767406053759449,0.4964053853869237,0.010389610389610391,0.4673257776706056,0.2,0.40583103088516015,0.0,0,22,231,47,False,3,12,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,alpha1,wpli,chb21_sz01_T1_alpha1_wpli.npy,0.10040128639638504,0.20346320346320346,0.17682388875608213,0.11705979774044861,10.637113218457284,1.1339544351723063,0.368061573523476,0.06796536796536798,-0.0940275650842279,0.2,0.17114812149856226,0.0,1,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,alpha2,aec,chb21_sz01_T1_alpha2_aec.npy,0.293578532798175,0.20346320346320346,0.24692794072064375,0.20080233164067085,6.893979221300095,1.9417219627280704,0.49997191471768027,0.0880952380952381,0.02746425884123443,0.2,0.32367470154888156,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,alpha2,coherence,chb21_sz01_T1_alpha2_coherence.npy,0.3890162804206897,0.20346320346320346,0.26396809143271394,0.23654742354341063,5.513733882449033,2.7087521300736337,0.5183267992333567,0.07683982683982683,-0.13404825737265916,0.2,0.39842506455913657,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,alpha2,wpli,chb21_sz01_T1_alpha2_wpli.npy,0.12122182581921179,0.20346320346320346,0.1740923351283312,0.1258903464833872,6.957435940944363,0.7358367234673929,0.21249625165383906,0.037445887445887456,-0.2542889820815856,0.2,0.1973570315343634,0.0,1,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,beta1,aec,chb21_sz01_T1_beta1_aec.npy,0.12821094988151902,0.20346320346320346,0.24436359716090317,0.12128986578198249,13.717464487821339,2.37159760128525,0.6352355464209835,0.10216450216450214,0.16986095452837094,0.2,0.14669570550621894,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,beta1,coherence,chb21_sz01_T1_beta1_coherence.npy,0.3864686482970799,0.20346320346320346,0.28899311371071734,0.21550908005609334,5.739472740580611,2.59164283959024,0.4788421367753338,0.07056277056277056,0.16134707212867608,0.2,0.39428910898739533,0.0,0,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb21,chb21_sz01,T1,beta1,wpli,chb21_sz01_T1_beta1_wpli.npy,0.08325949243798911,0.20346320346320346,0.22175101445237635,0.08217810153307757,9.627129905147008,1.5469274107306508,0.3811272180551273,0.030086580086580092,-0.0030487804878063145,0.2,0.13336565025792213,0.0,1,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
