subject,seizure_id,window,band,method,matrix_file,mean_connectivity,density,clustering_coefficient,global_efficiency,characteristic_path_length,small_worldness,modularity,mean_betweenness_centrality,assortativity,threshold_density,threshold_weight,negative_edge_fraction,n_zero_edges_after_cleaning,n_nodes,n_possible_edges,n_edges,is_connected,n_components,largest_component_size,n_random_graphs,random_seed,python_version,numpy_version,pandas_version,networkx_version
chb10,chb10_sz01,Baseline,alpha1,aec,chb10_sz01_Baseline_alpha1_aec.npy,0.42142861793225544,0.20346320346320346,0.12113472362247428,0.26052252613764404,4.885793559726998,0.9289398425094888,0.36519354392670633,0.07294372294372294,0.3712591366708032,0.2,0.4584719478241667,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,alpha1,coherence,chb10_sz01_Baseline_alpha1_coherence.npy,0.3813609787597367,0.20346320346320346,0.17290185730403065,0.22768744049278464,5.752796616627066,1.226801642300477,0.36423432993494254,0.0800865800865801,0.21111525550167853,0.2,0.40763825680647875,0.0,0,22,231,47,True,1,22,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,alpha1,wpli,chb10_sz01_Baseline_alpha1_wpli.npy,0.1671712704030568,0.20346320346320346,0.20439469450483713,0.15787632096675816,4.8454283217472085,0.8401345420989743,0.16366512184779958,0.02575757575757576,-0.15646904205607348,0.2,0.2608319127083014,0.0,1,22,231,47,False,6,17,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,alpha2,aec,chb10_sz01_Baseline_alpha2_aec.npy,0.2913336044025978,0.20346320346320346,0.1662228005277877,0.18247333260375834,5.2737597930537845,1.3767404028541228,0.2528331486157623,0.04718614718614719,0.19909975082388973,0.2,0.3651254736697196,0.0,0,22,231,47,False,3,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,alpha2,coherence,chb10_sz01_Baseline_alpha2_coherence.npy,0.39058533338116586,0.20346320346320346,0.17332921370432144,0.19517928233331708,4.259587302860746,1.4162098581350908,0.32991928627334166,0.0341991341991342,0.2535688793718772,0.2,0.42048295367188115,0.0,0,22,231,47,False,3,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,alpha2,wpli,chb10_sz01_Baseline_alpha2_wpli.npy,0.17239597904879794,0.20346320346320346,0.23808657589661833,0.16796717495477168,4.95979519493628,1.262485533808691,0.28696271836268006,0.031385281385281384,-0.1093839953943576,0.2,0.2809833390617065,0.0,1,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,beta1,aec,chb10_sz01_Baseline_beta1_aec.npy,0.24686273547364654,0.20346320346320346,0.2732463950153228,0.20011837928421938,4.6140481832712545,1.9141922713156212,0.35969199313412703,0.03982683982683983,-0.051311989184539594,0.2,0.3543874100205889,0.03896103896103896,9,22,231,47,False,3,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,beta1,coherence,chb10_sz01_Baseline_beta1_coherence.npy,0.4189331773042269,0.20346320346320346,0.2579106414864452,0.22897080816096713,3.919576609789811,1.792797775144596,0.3400511388392293,0.03874458874458875,-0.0683272083843744,0.2,0.45989670610541117,0.0,0,22,231,47,False,3,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,beta1,wpli,chb10_sz01_Baseline_beta1_wpli.npy,0.2703542719353847,0.20346320346320346,0.16595548706176463,0.22092064105886236,3.093361400126785,0.7206556474517414,0.1717976737176313,0.020562770562770564,-0.40635144671842055,0.2,0.41326572408970536,0.0,1,22,231,47,False,5,17,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,beta2,aec,chb10_sz01_Baseline_beta2_aec.npy,0.29120168558711945,0.20346320346320346,0.2175700908521998,0.2183768333965399,4.1976883019111115,1.374959240733569,0.355081515670856,0.041558441558441565,0.07411351293791998,0.2,0.3999120471261575,0.0,0,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,beta2,coherence,chb10_sz01_Baseline_beta2_coherence.npy,0.43057466877928563,0.20346320346320346,0.2916820904581901,0.23336027730159672,3.8066882348774294,1.9022284157955425,0.40837418901162204,0.037445887445887456,-0.12038587259826296,0.2,0.4615063185112914,0.0,0,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,beta2,wpli,chb10_sz01_Baseline_beta2_wpli.npy,0.2439215022691153,0.20346320346320346,0.25407201451478323,0.2368997272091605,3.6388356679316503,1.188833373320172,0.33215747175364063,0.03354978354978355,-0.42281317946144786,0.2,0.38838456161670815,0.0,1,22,231,47,False,4,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,delta,aec,chb10_sz01_Baseline_delta_aec.npy,0.4601357769752675,0.20346320346320346,0.28527437859259536,0.23827696397956252,3.8899227505741782,1.6032606463720669,0.3414259779075342,0.04242424242424243,0.12607709750566826,0.2,0.4939072723647898,0.0,0,22,231,47,False,3,19,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,delta,coherence,chb10_sz01_Baseline_delta_coherence.npy,0.40454874891801473,0.20346320346320346,0.285953642347242,0.23361884781405573,4.986960434428603,1.944835453728594,0.42744904047594845,0.06255411255411257,0.20600218622677152,0.2,0.42214890352707907,0.0,0,22,231,47,False,2,21,20,42,3.11.9,2.4.4,3.0.2,3.6.1
chb10,chb10_sz01,Baseline,delta,wpli,chb10_sz01_Baseline_delta_wpli.npy,0.2658838345200155,0.20346320346320346,0.24586390520361576,0.23117843840990224,3.6023634622717005,0.8587936963585364,0.15763246151106525,0.0341991341991342,-0.1563696008747949,0.2,0.4439765142458013,0.0,1,22,231,47,False,5,18,20,42,3.11.9,2.4.4,3.0.2,3.6.1
